"ID","Progress","Uni","PTY","Current_Year","Course_Duration","Course_Name","Gender","Age","UKRN","timepoint","Perception_Replication1","Perception_Replication2","Perception_Materials1","Perception_Materials2","Perception_Education1","Perception_Education2","Perception_Access1","Perception_Access2","Perception_Data1","Perception_Data2","Perception_Power1","Perception_Power2","Perception_Preregistration1","Perception_Preregistration2","Perception_Preprint1","Perception_Preprint2","Knowledge_Replication","Knowledge_Materials","Knowledge_Education","Knowledge_Access","Knowledge_Data","Knowledge_Power","Knowledge_Preregistration","Knowledge_Preprint","Awareness_Replication","Awareness_Materials","Awareness_Education","Awareness_Access","Awareness_Data","Awareness_Power","Awareness_Preregistration","Awareness_Preprint","Experience_Replication","Experience_Materials","Experience_Education","Experience_Access","Experience_Data","Experience_Power","Experience_Preregistration","Experience_Preprint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","crisis_aware","crisis_learnt","crisis_explain","os_explain","os_learnt","applicability","comments"
142,"100","UKRN08","No","Year 2","3","psychology with criminology","male","19","UKRN",2,2,2,0,-1,0,1,1,0,0,-1,1,2,0,-2,-1,-2,1,1,-2,-2,-2,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,2,0.125,-3,-0.375,6,2,1,1,1,0,0,1,""
585,"100","UNI06","Yes","Year 1","4","Psychology and Business BSc","Male","18","Non-UKRN",2,2,2,-1,2,1,2,2,2,2,1,2,2,1,2,-1,-1,2,1,1,1,-2,0,-2,2,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,20,1.25,3,0.375,5,3,1,1,0,0,0,1,""
93,"100","UKRN08","No","Year 1","3","Criminology and psychology ","Female","21","UKRN",2,1,1,1,1,2,2,1,1,1,2,1,2,2,-1,-1,-2,2,2,0,-2,-1,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,14,0.875,3,0.375,4,1,1,1,0,0,0,1,""
692,"100","UNI11","No","Year 1","3","(BSc) Psychology","Female","19","Non-UKRN",2,1,1,-1,1,1,1,1,1,1,1,-1,1,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,6,0.375,-3,-0.375,5,0,1,1,0,0,0,1,""
659,"100","UNI11","No","Year 2","3","Forensic investigative Psychology","Male","19","Non-UKRN",2,1,1,1,2,2,1,2,1,2,1,0,2,1,1,1,2,2,2,2,2,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,21,1.3125,8,1,1,7,1,0,0,1,0,1,""
365,"100","UNI62","No","Final Year","3","Psychological and behavioural science","Female","23","Non-UKRN",2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,-1,-1,2,2,1,2,-1,1,2,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,21,1.3125,11,1.375,5,1,1,1,1,0,0,1,""
132,"100","UKRN08","Yes","Year 1","4","Psychology BSc (Hons)","Female","21","UKRN",2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,-2,-2,2,2,2,2,-1,1,1,2,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,21,1.3125,11,1.375,6,1,1,1,0,1,1,1,""
184,"100","UKRN01","Yes","Year 2","3","psychology","male","19","UKRN",2,2,1,-1,-1,-1,1,-1,-1,0,0,1,2,0,-1,-1,1,2,-1,-1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0.0625,2,0.25,7,3,0,NA,NA,1,0,1,""
629,"100","UNI19","No","Year 1","3","psychology","female","18","Non-UKRN",2,0,-1,1,-1,1,0,1,0,0,-1,0,-1,1,-1,1,0,1,-1,1,-1,-1,-1,1,-1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,-2,-0.25,4,4,1,1,0,0,0,1,""
506,"100","UNI06","Yes","Year 2","4","Psychology and Marketing","Female","20","Non-UKRN",2,0,1,1,1,1,1,1,-1,1,0,1,0,0,-1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0.4375,5,0.625,8,1,0,NA,NA,1,0,1,""
289,"100","UNI50","No","Final Year","3","Psychology with clinical psychology ","Female ","20","Non-UKRN",2,2,2,0,1,1,1,1,1,-1,-1,1,2,0,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0.4375,0,0,2,1,0,NA,NA,0,0,1,""
419,"100","UNI19","Yes","Year 1","3","psychology ","female","19","Non-UKRN",2,2,1,1,1,0,1,0,0,0,1,1,0,0,1,0,-1,1,0,-1,0,-1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0.5,0,0,2,0,1,1,0,0,0,0,""
53,"100","UKRN08","Yes","Year 2","4","Psychology Single Honours (BSc) ","Male","20","UKRN",2,1,1,1,-1,-1,0,-1,-1,0,0,1,1,1,2,-2,-1,0,-1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0625,3,0.375,6,0,1,1,1,0,0,1,""
584,"100","UNI06","Yes","Year 1","3","Psychology","Female","19","Non-UKRN",2,1,2,2,2,2,1,2,2,2,2,0,2,0,2,-1,-1,2,2,2,1,-1,2,1,2,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,20,1.25,11,1.375,4,3,1,1,0,0,1,1,""
641,"100","UNI79","No","Year 2","3","Psychology ","Female","20","Non-UKRN",2,1,2,1,2,2,2,2,1,2,-2,-1,1,1,2,-1,-2,1,2,2,-2,-2,-1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,13,0.8125,1,0.125,3,3,0,NA,NA,1,0,1,""
661,"100","UNI11","No","Final Year","3","Psychology","Female","21","Non-UKRN",2,1,1,1,1,1,1,2,1,1,0,1,1,0,-1,1,0,2,1,2,0,-1,-1,-1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,12,0.75,3,0.375,3,5,0,NA,NA,0,0,1,""
167,"100","UKRN01","Yes","Year 1","4","Psychology ","Female","19","UKRN",2,2,2,-1,1,1,1,1,1,1,-1,-1,2,0,2,-2,-1,1,-2,1,-2,-1,0,-1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,8,0.5,-3,-0.375,3,3,0,NA,NA,0,0,1,""
193,"100","UNI06","No","Year 2","3","Psychology","Female","20","Non-UKRN",2,1,2,-1,2,-1,1,0,-1,-2,0,1,2,1,-1,-2,-2,-1,-1,1,-2,-2,-1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-4,-0.5,2,2,0,NA,NA,0,0,1,""
601,"100","UNI06","Yes","Year 1","4","Business and Psychology","Female","19","Non-UKRN",2,2,1,1,-1,0,-1,1,1,2,1,1,2,1,-1,0,-1,2,2,2,2,-1,-1,2,2,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,9,0.5625,10,1.25,7,1,1,1,1,1,1,1,""
636,"100","UNI06","Yes","Year 1","4","Psychology and Marketing ","Female ","19","Non-UKRN",2,1,1,1,2,2,0,2,2,2,2,2,2,1,-1,0,-2,2,1,1,-1,-1,1,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,1.0625,6,0.75,5,0,1,1,0,0,1,1,""
56,"100","UKRN08","No","Year 2","3","Psychology with Criminology","Female","19","UKRN",2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,-1,-2,1,1,2,2,-2,0,2,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,14,0.875,7,0.875,5,0,1,1,1,0,0,1,""
405,"100","UKRN01","Yes","Year 2","4","Psychology","Female","20","UKRN",2,1,1,1,-1,1,1,2,2,1,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,1,-1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,10,0.625,1,0.125,5,3,1,0,0,0,0,1,"no"
107,"100","UKRN01","Yes","Year 2","4","Psychology","Female","19","UKRN",2,-1,1,1,1,1,1,1,1,1,1,2,2,1,-1,1,-1,-2,-2,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,0.75,-6,-0.75,8,0,0,NA,NA,0,1,1,""
479,"100","UNI19","No","Year 1","3","Psychology ","Female ","19","Non-UKRN",2,1,0,0,2,2,0,2,2,0,0,0,0,-2,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,7,0.4375,0,0,0,8,0,NA,NA,0,0,0,""
37,"100","UKRN08","No","Year 2","3","Psychology","Female","25","UKRN",2,1,1,2,0,0,0,2,0,1,-2,1,2,2,2,1,-1,1,-1,2,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,12,0.75,5,0.625,6,1,1,1,1,1,1,1,"N/A"
608,"100","UNI19","No","Year 1","3","Psychology","Male","18","Non-UKRN",2,1,1,0,0,1,1,2,1,1,-1,-1,1,0,-1,0,-1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,0.3125,3,0.375,0,3,0,NA,NA,0,0,1,""
685,"100","UNI11","No","Final Year","3","BSc Psychology","Female","22","Non-UKRN",2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,-1,2,2,2,2,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,19,1.1875,10,1.25,7,6,1,1,1,1,1,1,""
510,"100","UNI06","Yes","Year 1","4","Psychology BSc","Male","18","Non-UKRN",2,2,1,1,1,1,0,2,1,1,-1,2,2,0,-2,-1,-1,1,-1,1,-1,-2,0,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,9,0.5625,1,0.125,4,2,1,1,1,0,0,1,""
415,"86","UNI06","Yes","Year 2","4","Psychology BSc","female","19","Non-UKRN",2,1,1,-1,-1,1,1,1,-1,-1,-1,1,0,2,-2,-1,-1,1,-1,1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,-1,-0.0625,2,0.25,0,5,0,NA,NA,0,0,1,""
416,"100","UNI58","No","Year 1","3","Psychology","Male","19","Non-UKRN",2,2,1,1,1,2,1,2,1,2,1,1,2,0,-1,0,0,2,1,1,-1,-1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,16,1,4,0.5,3,4,1,0,0,0,0,1,""
457,"88","UNI10","No","Final Year","3","Psychology ","Female","22","Non-UKRN",2,1,2,0,1,1,1,1,-1,1,-1,0,2,0,-1,-1,-1,1,0,1,-2,-1,-1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,5,0.3125,0,0,6,2,0,NA,NA,0,0,1,""
454,"48","UNI10","No","Final Year","3","BSc Psychology ","Female","21","Non-UKRN",2,2,2,1,-1,-1,1,2,1,1,-1,1,2,-1,-1,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,5,0.3125,NA,NA,5,3,NA,NA,NA,NA,NA,NA,""
4,"100","UKRN08","No","Year 2","3","Psychology","Female","23","UKRN",2,1,2,1,2,1,1,2,1,1,1,2,2,0,1,-2,-1,1,1,2,2,0,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,15,0.9375,9,1.125,8,4,1,1,1,1,1,1,""
531,"98","UNI64","No","Year 1","3","Psychology ","Female","19","Non-UKRN",2,2,1,-1,0,1,1,1,-1,1,1,2,2,1,-1,-1,1,-2,-2,0,-1,-1,1,-2,-1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,10,0.625,-8,-1,4,4,1,1,NA,1,1,1,""
121,"98","UKRN01","Yes","Year 1","4","Psychology","Female","19","UKRN",2,1,1,-1,1,1,1,1,1,0,-1,-1,2,0,-1,-1,0,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,0.25,0,0,8,0,0,NA,NA,1,0,1,""
598,"100","UNI06","Yes","Year 2","4","psychology","female","20","Non-UKRN",2,2,0,0,0,1,2,2,-1,-1,0,1,2,0,0,-1,-2,1,0,1,-1,-1,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,0.3125,2,0.25,8,0,0,NA,NA,0,0,0,""
207,"100","UKRN01","Yes","Year 2","4","BSc Psychology UG","Male","19","UKRN",2,1,1,0,0,0,1,1,0,1,-2,2,2,-1,2,-1,-1,0,0,1,-1,-1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,6,0.375,2,0.25,4,3,0,NA,NA,0,0,1,""
292,"100","UNI50","No","Year 2","3","Psychology BSc (Hons)","female","20","Non-UKRN",2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,-2,-2,2,2,2,2,-2,-2,-1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,20,1.25,5,0.625,8,3,1,1,1,1,1,1,""
679,"100","UNI80","No","Year 1","3","Psychology with Forensic Psychology","Female","19","Non-UKRN",2,2,2,0,2,0,0,0,-1,1,2,2,2,0,1,-2,-1,-1,0,-2,-1,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0.625,-3,-0.375,2,0,0,NA,NA,0,0,1,""
3,"100","UKRN08","No","Final Year","3","Psychology","Female","28","UKRN",2,2,1,0,1,2,1,1,0,1,-1,2,2,2,2,-1,-1,2,1,1,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,14,0.875,4,0.5,8,2,1,1,1,1,1,1,""
64,"100","UKRN08","No","Year 2","3","Psychology with Criminology ","Female ","25","UKRN",2,1,2,0,2,0,0,1,0,1,2,1,2,1,0,-1,1,1,1,1,1,-1,-1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,13,0.8125,3,0.375,3,2,1,1,1,1,1,1,""
208,"100","UNI09","No","Year 2","3","Psychology with clinical and health psychology","Male","19","Non-UKRN",2,2,2,2,2,2,2,2,2,2,-2,1,2,2,2,-2,-1,2,2,2,1,-1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,20,1.25,12,1.5,0,5,1,0,1,0,0,1,""
518,"100","UNI06","Yes","Year 2","4","Psychology BSc","female","19","Non-UKRN",2,-1,2,1,1,1,1,2,-1,1,1,-2,2,-1,1,-1,-2,2,1,1,-1,-2,0,-2,-1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,5,0.3125,-2,-0.25,3,3,0,NA,NA,0,0,1,""
125,"100","UKRN08","No","Year 2","3","Psychology with Criminology","Female","21","UKRN",2,2,1,1,1,2,1,2,1,2,2,1,2,0,2,0,-1,-1,1,1,2,-1,0,2,-1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,19,1.1875,3,0.375,6,3,1,1,1,0,0,1,""
404,"100","UNI10","Yes","Year 1","4","Forensic Psychology","Female","19","Non-UKRN",2,1,1,1,-1,1,1,2,1,1,-2,2,2,1,-2,0,-1,2,-1,-1,-1,1,-1,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0.5,-1,-0.125,3,1,0,NA,NA,0,0,0,""
49,"100","UKRN08","No","Year 1","3","BSC Criminology with Psychology","Male","23","UKRN",2,1,1,1,-1,2,1,0,-1,1,1,2,1,1,-2,0,1,-1,-1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,9,0.5625,3,0.375,3,5,1,1,1,0,1,1,""
461,"86","UNI10","No","Year 1","3","Forensic Psychology","Female","18","Non-UKRN",2,2,2,0,1,1,2,2,2,2,1,0,2,0,-1,-2,-1,2,1,2,-1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,0.8125,6,0.75,1,2,0,NA,NA,0,0,1,""
195,"100","UNI09","No","Year 1","3","Psychology","Female","18`","Non-UKRN",2,2,1,1,-2,1,1,0,-1,2,1,1,2,2,-1,1,1,1,1,1,1,-1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,12,0.75,6,0.75,4,4,0,NA,NA,0,0,1,""
264,"100","UNI73","No","Year 1","3","Psychology, Clinical and Cognitive Neuroscience","Female","26","Non-UKRN",2,2,2,1,1,-1,1,1,-1,1,-1,2,2,1,-1,1,-2,-1,-1,-1,-2,-2,-2,2,-2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0.5625,-9,-1.125,1,1,1,1,1,0,0,1,""
597,"100","UNI06","Yes","Year 1","3","Bsc Psychology","female ","19","Non-UKRN",2,2,1,0,-1,1,2,2,1,2,0,2,1,1,-1,2,0,2,1,1,1,-1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,15,0.9375,5,0.625,4,1,1,1,0,1,1,0,""
19,"100","UKRN08","Yes","Year 2","4","BSc Psychology","Female","19","UKRN",2,1,0,1,1,0,1,1,1,-1,0,1,2,0,0,-1,0,1,1,-1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,7,0.4375,3,0.375,4,2,1,1,1,0,0,0,""
627,"100","UNI19","No","Year 1","3","psychology","female","19","Non-UKRN",2,1,0,1,1,2,2,2,1,2,2,1,-1,0,-2,-1,-1,1,1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,10,0.625,2,0.25,8,0,1,1,NA,0,0,0,""
425,"95","UNI50","No","Year 1","3","Psychology ","Female","56","Non-UKRN",2,-1,1,0,-2,0,1,2,2,2,-2,2,2,1,1,0,1,-1,1,2,1,-1,-1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,10,0.625,3,0.375,4,0,0,NA,NA,0,0,1,""
309,"100","UNI50","No","Year 1","3","Psychology with Forensic Psychology","Female","35","Non-UKRN",2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,-1,1,2,2,2,-1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1.1875,8,1,1,0,0,NA,NA,0,0,1,""
492,"100","UNI64","No","Year 1","3","Forensic psychology and psychopathology","Female","19","Non-UKRN",2,2,2,1,0,1,0,2,-1,1,1,1,2,1,0,1,-2,1,1,0,-2,-2,1,-1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,12,0.75,-1,-0.125,5,3,1,0,0,0,0,1,"I enjoyed this. Thanks. Hope you get the results you were hoping for. "
465,"100","UNI19","No","Year 1","3","Psychology ","Female","20","Non-UKRN",2,1,2,-2,-1,-1,-1,1,2,-1,1,2,2,0,1,-2,0,1,0,-1,1,1,1,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0.25,4,0.5,1,0,1,1,1,0,0,0,""
562,"100","UNI06","Yes","Year 1","3","Psychology with Sociology Joint honours","female","20","Non-UKRN",2,1,1,-1,0,1,1,1,1,1,0,1,1,1,0,-1,-1,-1,1,1,1,-1,-1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,7,0.4375,2,0.25,3,2,0,NA,NA,0,0,0,""
520,"100","UNI06","Yes","Year 2","4","Psychology BSc","Male","20","Non-UKRN",2,2,2,0,1,1,1,2,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,2,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,10,0.625,3,0.375,4,3,0,NA,NA,1,1,0,""
710,"100","UNI06","Yes","Year 2","4","Psychology BSc","Female","20","Non-UKRN",2,2,1,1,-1,-1,1,2,2,1,1,1,2,-1,-2,-1,-1,2,2,2,1,-1,1,2,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,7,0.4375,10,1.25,4,4,0,NA,NA,0,0,1,""
302,"100","UNI08","No","Year 2","3","Psychllogy ","Female","26","Non-UKRN",2,1,2,0,2,1,1,2,1,1,-1,-1,2,2,-1,1,-1,1,1,2,1,-1,1,-1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,12,0.75,5,0.625,4,0,1,0,1,1,0,0,"I kind of assuming what open research us"
295,"100","UNI50","No","Final Year","3","Psychology (Hons) BSc","Female","20","Non-UKRN",2,2,1,2,-1,1,2,2,2,1,-2,1,-1,1,-1,1,-1,1,-2,-1,-1,-1,1,1,-1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,10,0.625,-3,-0.375,3,5,0,NA,NA,0,0,1,""
411,"100","UNI19","No","Year 1","3","Psychology","Female","19","Non-UKRN",2,1,2,1,0,0,1,2,2,1,-1,1,1,1,-1,-1,-1,1,-1,2,-1,-1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9,0.5625,1,0.125,3,2,0,NA,NA,0,0,1,""
281,"100","UNI50","No","Year 1","3","Psychology with clinical psychology ","Female","19","Non-UKRN",2,2,1,1,1,1,1,1,1,0,-2,1,1,2,-1,-1,-1,-2,-1,1,-1,-2,1,2,-1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,8,0.5,-3,-0.375,5,3,0,NA,NA,1,0,1,""
712,"98","UNI11","No","Year 1","3","Psychology and child development ","female ","20","Non-UKRN",2,2,-1,1,-2,2,2,2,-2,2,-2,2,2,0,-2,0,-2,1,-1,-1,1,-1,-1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,4,0.25,0,0,5,4,1,1,0,1,0,1,""
141,"100","UKRN08","No","Year 2","2","Psychology with Criminology","Female","19","UKRN",2,-1,1,1,1,0,0,-1,-1,2,0,1,2,1,-1,0,0,2,2,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,5,0.3125,4,0.5,8,3,1,1,0,1,1,1,""
61,"100","UKRN08","No","Year 2","3","Psychology with Criminology","Female","27","UKRN",2,2,2,0,0,0,0,2,2,2,-2,0,2,0,2,0,-2,2,2,0,0,-2,-1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,10,0.625,1,0.125,4,3,1,1,0,0,0,1,""
109,"100","UKRN08","No","Year 2","3","Psychology","Male","29","UKRN",2,2,2,0,2,2,2,2,0,2,-2,2,2,2,-2,2,-2,2,-2,2,2,-2,-2,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,16,1,2,0.25,8,0,1,1,0,1,1,1,""
466,"100","UNI10","No","Year 1","3","Psychology with Creative Writing ","Female","18","Non-UKRN",2,1,2,0,2,0,1,1,1,1,1,-1,1,0,-1,-1,-1,1,1,1,0,-1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,7,0.4375,4,0.5,3,2,0,NA,NA,0,0,1,""
149,"100","UKRN08","No","Year 1","4","Psychology with Criminology Foundation Year ","Male ","19","UKRN",2,2,2,1,1,1,1,1,1,1,0,0,0,0,-1,-2,-1,1,0,1,-1,-2,-1,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0.4375,-3,-0.375,3,0,0,NA,NA,1,0,1,""
444,"98","UNI50","Yes","Placement Year","3","Psychology with Forensic Psychology ","Female ","21","Non-UKRN",2,1,1,1,1,1,1,1,2,0,-2,1,1,1,-1,0,-1,2,2,1,-1,-2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0.5,3,0.375,2,0,0,NA,NA,0,0,0,""
319,"100","UKRN01","Yes","Year 2","4","Psychology","Female","20","UKRN",2,1,2,2,2,-1,0,1,1,-2,-2,1,2,2,-2,-2,-1,-1,1,-1,-2,-1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0.25,-2,-0.25,3,1,0,NA,NA,1,0,1,""
332,"100","UNI10","No","Final Year","3","psychology","female","23","Non-UKRN",2,2,2,0,2,0,0,1,-2,0,-2,2,2,-1,2,-1,-1,2,1,0,-1,1,-2,2,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,6,0.375,3,0.375,2,4,0,NA,NA,1,0,1,""
328,"100","UNI10","No","Final Year","3","BSc (Hons) Psychology and Criminology","Female","21","Non-UKRN",2,1,1,0,1,2,2,2,2,1,1,2,1,0,-1,1,1,1,1,2,-2,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,17,1.0625,6,0.75,4,2,0,NA,NA,0,0,1,""
157,"100","UKRN08","No","Year 1","3","Criminology with psychology","female","19","UKRN",2,1,1,0,1,0,1,0,0,0,1,1,2,1,-1,-1,0,1,0,1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7,0.4375,1,0.125,1,2,1,1,0,0,0,0,""
271,"100","UNI73","No","Final Year","4","BSc psychology","female","23","Non-UKRN",2,1,1,1,2,1,2,2,1,2,2,1,2,0,1,-1,-1,1,1,1,-1,-1,2,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,17,1.0625,5,0.625,4,6,1,0,0,0,0,1,""
377,"100","UNI74","No","Year 1","2","BSc Psychology","Female","41","Non-UKRN",2,1,1,0,1,0,0,2,2,1,0,1,1,0,1,-1,-1,1,1,1,-1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,9,0.5625,4,0.5,5,1,0,NA,NA,1,0,1,""
483,"100","UNI19","No","Year 1","3","psychology","Female","18","Non-UKRN",2,-1,-1,1,2,2,1,2,-1,2,1,-1,2,0,-1,0,-1,0,1,1,-1,-1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7,0.4375,1,0.125,4,1,0,NA,NA,0,0,1,""
14,"100","UKRN08","Yes","Year 2","3","Psychology with Criminology","Female","20","UKRN",2,0,1,-1,-1,2,0,2,2,1,-1,2,2,1,-1,-1,-1,1,-1,2,0,-2,-1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0.4375,1,0.125,5,0,1,1,0,1,0,0,""
354,"98","UNI72","Other (Please specify)","Year 2","3","Psychology and Counselling","Female","19","Non-UKRN",2,-1,2,-1,-2,-1,0,-1,2,-1,-2,1,1,1,1,-1,1,-1,-1,0,-1,-1,1,1,-1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,-1,-0.0625,-3,-0.375,5,3,0,NA,NA,1,0,1,""
246,"100","UNI73","No","Year 2","3","Psychology","Female","19","Non-UKRN",2,2,2,2,1,1,1,2,2,2,-2,1,2,1,-1,0,-2,-2,2,1,1,-2,-2,2,2,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,14,0.875,2,0.25,4,4,0,NA,NA,0,1,1,""
400,"100","UKRN04","No","Final Year","3","Psychology BSC ","Female ","21","UKRN",2,1,-1,-1,2,1,1,1,1,1,-2,1,2,1,1,-1,-1,2,2,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,7,0.4375,4,0.5,8,5,1,1,0,1,1,1,""
89,"100","UKRN01","Yes","Year 2","4","Psychology BSc (Hons)","Female","21","UKRN",2,1,1,0,1,-1,0,1,1,1,-2,2,2,0,-1,-1,-1,1,-1,-1,-1,-1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0.25,-1,-0.125,4,0,1,0,0,0,1,1,""
707,"100","UNI06","Yes","Year 1","4","Psychology bsc ","Female","18","Non-UKRN",2,1,0,1,-1,1,1,2,1,1,-1,1,-1,0,-1,1,-1,2,1,1,-1,-1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,5,0.3125,4,0.5,2,6,1,1,0,0,0,1,""
