"applicability","applicability_Completed","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Awareness_Completed","Awareness_Score_Total","comments","Course_Duration","Course_Name","crisis_aware","crisis_aware_Completed","crisis_explain","crisis_explain_Completed","crisis_learnt","crisis_learnt_Completed","Current_Year","Duration_Seconds","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Experience_Completed","Experience_Score_Total","Finished","Full_Part","Gender","ID","include","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","Knowledge_Completed","Knowledge_Score_Mean","Knowledge_Score_Total","os_explain","os_explain_Completed","os_learnt","os_learnt_Completed","Perception_1","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_Completed","Perception_Score_Mean","Perception_Score_Total","Progress","PTY","PTY_Other","timepoint","UKRN","understanding_crisis","Uni"
1,1,1,0,0,0,0,0,0,1,1,2,"",4,"BSc Psychology",1,1,1,1,0,1,"Year 1",398,0,0,1,1,0,1,0,0,1,3,1,"Full-time","Female",124,1,1,1,1,-1,0,0,0,1,1,0.375,3,0,1,0,1,1,-2,-1,2,1,1,-1,-1,1,0,1,0,1,1,0,1,1,0.3125,5,100,"Yes","",1,"UKRN","Not being able to replicate results","UKRN01"
1,1,1,0,1,1,1,1,1,0,1,6,"",4,"BSc Psychology",1,1,1,1,1,1,"Year 2",374,0,0,0,0,0,0,0,1,1,1,1,"Full-time","Female",125,1,2,1,2,1,-1,0,1,1,1,0.875,7,0,1,1,1,2,-2,2,2,2,0,1,0,2,2,0,2,1,1,1,2,1,1.125,18,100,"Yes","",1,"UKRN","The fact that lots of previous research in psychology when replicated has not found the same results. ","UKRN01"
1,1,1,0,1,1,0,0,0,1,1,4,"",4,"Psychology BSc",0,1,9999,0,NA,0,"Year 1",660,0,1,0,0,1,1,1,0,1,4,1,"Full-time","Female",126,1,-1,0,1,-2,0,1,1,1,1,0.125,1,1,1,0,1,1,-2,2,1,2,-1,-1,0,1,1,-2,0,0,0,-1,0,1,0.0625,1,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,1,1,0,0,0,0,0,1,3,"",3,"BSc psychology",0,1,9999,0,NA,0,"Year 1",5583,0,0,1,0,0,0,0,0,1,1,1,"Full-time","Female ",127,1,-2,0,-1,-1,1,1,0,0,1,-0.25,-2,0,1,0,1,2,1,1,1,1,-2,0,1,-1,0,0,0,0,1,0,1,1,0.375,6,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,0,0,1,0,0,0,1,1,3,"",4,"Bsc Psychology",0,1,9999,0,NA,0,"Year 1",519,0,0,1,1,0,0,0,0,1,2,1,"Full-time","Female",128,1,1,0,-1,-1,-2,-1,1,0,1,-0.375,-3,0,1,0,1,1,-1,1,1,1,-1,-2,-1,1,-1,0,-1,-2,0,0,-1,1,-0.3125,-5,100,"Yes","",1,"UKRN","","UKRN01"
0,1,1,1,1,1,1,1,1,1,1,8,"",3,"BSc Psychology",0,1,9999,0,NA,0,"Year 1",718,0,0,0,1,0,1,0,1,1,3,1,"Full-time","Female",129,1,1,1,-1,-1,0,1,-1,1,1,0.125,1,1,1,0,1,1,1,1,1,1,-1,1,0,1,1,1,0,0,1,-1,1,1,0.5625,9,100,"No","",1,"UKRN","","UKRN01"
1,1,0,0,0,0,0,1,1,1,1,3,"",4,"BSc (Hons) Psychology",0,1,9999,0,NA,0,"Year 1",691,0,0,1,0,0,1,0,0,1,2,1,"Full-time","Male",130,1,2,2,1,-2,-2,0,1,2,1,0.5,4,0,1,0,1,1,0,1,1,0,1,0,-1,1,0,1,0,1,1,0,1,1,0.5,8,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,1,1,1,0,1,0,1,1,6,"",4,"Psychology Bsc",0,1,9999,0,NA,0,"Year 1",338,0,0,0,0,1,0,1,0,1,2,1,"Full-time","Male",131,1,2,2,1,1,-1,0,2,-1,1,0.75,6,0,1,0,1,1,2,2,2,0,2,-1,-1,1,2,2,0,1,1,1,1,1,1,16,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,1,0,1,1,1,1,1,1,7,"",4,"Psychology ",1,1,0,1,0,1,"Year 1",372,0,0,1,0,0,0,0,0,1,1,1,"Full-time","Female",132,1,1,-1,0,-1,-1,1,1,1,1,0.125,1,1,1,0,1,2,-1,1,1,1,0,1,1,1,1,-1,1,1,0,1,2,1,0.75,12,100,"Yes","",1,"UKRN","When you replicate a study on another sample and get the same/similar results","UKRN01"
1,1,0,0,0,0,0,0,1,1,1,2,"",3,"Psychology",1,1,1,1,1,1,"Year 2",539,1,0,1,0,0,0,0,0,1,2,1,"Full-time","female",133,1,1,-1,1,-1,-1,-1,0,0,1,-0.25,-2,0,1,0,1,1,0,0,1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,1,1,0.125,2,100,"No","",1,"UKRN","When we can't trust old studies because they've not been replicated or when they were replicated found different results.","UKRN01"
1,1,0,0,1,1,1,0,0,1,1,4,"",3,"Psychology",0,1,9999,0,NA,0,"Year 2",334,1,1,0,0,0,1,1,0,1,4,1,"Full-time","female",134,1,-1,1,1,-1,1,0,0,0,1,0.125,1,0,1,0,1,2,-2,2,1,0,-2,-2,-1,2,1,1,2,1,0,1,1,1,0.4375,7,100,"No","",1,"UKRN","","UKRN01"
0,1,1,0,1,0,0,1,0,0,1,3,"",4,"BSc psychology",0,1,9999,0,NA,0,"Year 1",374,0,1,0,1,1,0,1,1,1,5,1,"Full-time","Female",135,1,-1,-1,1,-1,-1,0,0,1,1,-0.25,-2,0,1,0,1,1,-1,1,1,1,-1,1,0,1,1,-1,1,-1,1,-1,1,1,0.3125,5,100,"Yes","",1,"UKRN","","UKRN01"
0,1,1,1,1,1,0,0,0,1,1,5,"",4,"Psychology ",0,1,9999,0,NA,0,"Year 1",322,0,0,0,0,1,1,1,0,1,3,1,"Full-time","Female",137,1,1,1,0,1,-1,1,-1,1,1,0.375,3,0,1,0,1,2,-1,1,1,0,-1,-1,-2,2,-1,1,1,1,1,1,1,1,0.375,6,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,0,1,0,0,0,0,1,1,3,"",4,"Psychology Bsc",1,1,1,1,1,1,"Year 2",624,1,0,1,0,0,0,0,1,1,3,1,"Full-time","Female",138,1,1,0,0,1,-1,1,2,2,1,0.75,6,0,1,0,1,2,-1,1,2,1,1,-1,0,1,2,1,1,2,2,2,2,1,1.125,18,100,"Yes","",1,"UKRN","Modern studies replicating old studies (from the 50's/60's) are unable to produce the same results, this means alot of the foundation psychological theories are built off of may be wrong or irrelevant. ","UKRN01"
0,1,0,0,1,0,0,0,0,0,1,1,"",3,"Psychology",0,1,9999,0,NA,0,"Year 2",283,0,0,1,0,0,0,0,0,1,1,1,"Full-time","Female",139,1,1,1,1,-1,-1,-1,0,0,1,0,0,0,1,0,1,2,-1,1,2,1,2,-2,-2,2,1,-1,-2,-1,1,-1,1,1,0.1875,3,100,"Yes","",1,"UKRN","","UKRN01"
1,1,0,0,1,1,0,0,1,1,1,4,"",4,"Psychology",1,1,0,1,1,1,"Year 2",459,0,0,1,1,0,0,0,1,1,3,1,"Full-time","Female",140,1,1,1,0,-1,-1,-1,1,1,1,0.125,1,0,1,0,1,1,-1,-1,1,0,-1,-1,-1,1,0,1,1,1,-1,-1,1,1,0,0,100,"Yes","",1,"UKRN","a lot of studies are difficult to reproduce ","UKRN01"
1,1,0,0,1,1,0,0,1,1,1,4,"",4,"Psychology BSc",0,1,9999,0,NA,0,"Year 1",365,0,0,1,0,0,0,0,0,1,1,1,"Full-time","Female",141,1,1,0,-2,-1,-1,1,1,1,1,0,0,0,1,0,1,2,-1,1,1,1,1,-1,-1,1,0,1,1,1,1,0,-2,1,0.375,6,100,"Yes","",1,"UKRN","","UKRN01"
1,1,0,0,1,0,0,0,1,1,1,3,"",4,"BSc psychology ",0,1,9999,0,NA,0,"Year 2",418,0,0,0,0,0,0,0,0,1,0,1,"Full-time","female",142,1,1,0,1,0,-1,-1,1,1,1,0.25,2,0,1,0,1,1,1,1,2,-1,2,-1,-1,1,0,1,0,0,1,1,0,1,0.5,8,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,1,0,1,1,0,1,1,1,6,"",3,"BSc Psychology ",0,1,9999,0,NA,0,"Year 1",502,0,0,1,0,0,1,0,0,1,2,1,"Full-time","Female ",143,1,1,0,-1,-1,-2,-1,2,1,1,-0.125,-1,0,1,0,1,2,-2,1,2,0,-1,-1,-1,0,0,1,0,0,1,0,-1,1,0.0625,1,100,"No","",1,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",4,"Psychology Bsc ",1,1,0,1,0,1,"Year 1",348,1,0,0,0,0,0,0,1,1,2,1,"Full-time","Male ",144,1,2,2,2,1,0,2,-1,2,1,1.25,10,0,1,0,1,2,1,-1,2,1,-1,-1,2,2,2,2,1,2,2,1,2,1,1.1875,19,100,"Yes","",1,"UKRN","The issue of well regarded studies not being shown to have issues with replication and reproducibility leading to concerns about the foundations of psychological theory","UKRN01"
1,1,1,1,0,1,1,0,1,0,1,5,"",4,"Psychology",0,1,9999,0,NA,0,"Year 1",376,0,0,1,0,0,1,0,1,1,3,1,"Full-time","Female",145,1,1,1,-1,-1,-1,-1,1,-1,1,-0.25,-2,0,1,0,1,2,-2,1,1,1,-2,-2,-1,2,0,-1,-1,-1,1,-1,1,1,-0.125,-2,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,1,1,0,0,1,0,1,1,5,"",4,"BSc Psychology",1,1,0,1,0,1,"Year 1",651,1,1,1,0,0,1,0,1,1,5,1,"Full-time","Female",146,1,2,2,1,-2,-2,-1,0,1,1,0.125,1,0,1,0,1,2,-2,0,1,0,1,-2,-2,1,1,0,1,0,2,1,2,1,0.375,6,100,"Yes","",1,"UKRN","Should researchers be allowed to directly replicate studies that have already had many replications that all show similar results","UKRN01"
0,1,1,1,0,0,1,1,0,1,1,5,"",3,"Psychology ",0,1,9999,0,NA,0,"Year 2",442,0,0,1,0,0,0,0,0,1,1,1,"Full-time","Female",147,1,1,-1,-1,-1,-1,-1,1,0,1,-0.375,-3,0,1,1,1,2,-1,1,1,1,-1,0,0,1,0,-1,1,-1,2,0,1,1,0.375,6,100,"No","",1,"UKRN","","UKRN01"
0,1,1,1,1,1,1,1,1,1,1,8,"",4,"psychology bsc",1,1,0,1,1,1,"Year 1",704,1,1,1,1,0,0,0,1,1,5,1,"Full-time","female",148,1,2,0,2,-1,-1,1,1,0,1,0.5,4,1,1,0,1,2,-1,1,2,0,1,1,-2,2,1,-1,0,1,1,1,2,1,0.6875,11,100,"Yes","",1,"UKRN","research is unable to be replicated","UKRN01"
1,1,0,1,1,1,0,1,0,1,1,5,"",4,"Psychology BSc",0,1,9999,0,NA,0,"Year 1",897,0,0,0,0,0,0,0,0,1,0,1,"Full-time","female",150,1,1,0,2,-2,-1,1,1,2,1,0.5,4,0,1,0,1,2,1,1,2,0,-2,-1,-1,1,2,2,2,2,2,2,2,1,1.0625,17,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,0,1,0,0,0,1,1,1,4,"",3,"Psychology",0,1,9999,0,NA,0,"Year 2",289,0,0,0,0,0,0,0,1,1,1,1,"Full-time","Female",151,1,1,1,1,-1,-2,-1,-1,1,1,-0.125,-1,1,1,0,1,2,1,-1,2,1,-1,-1,-1,2,1,2,1,2,-1,0,1,1,0.625,10,100,"No","",1,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,0,1,1,7,"",4,"Psychology BSc",1,1,1,1,0,1,"Year 1",470,0,0,0,0,0,0,0,0,1,0,1,"Full-time","F",152,1,2,2,2,0,-1,1,1,1,1,1,8,1,1,0,1,2,1,1,0,1,0,-2,-1,2,1,1,1,1,2,1,2,1,0.8125,13,100,"Yes","",1,"UKRN","apart from the researcher, others cannot replicate the study","UKRN01"
1,1,1,0,0,0,0,1,0,0,1,2,"",4,"Psychology BSc",1,1,1,1,1,1,"Year 2",393,0,0,1,0,0,0,1,1,1,3,1,"Full-time","Female",154,1,1,1,0,0,-1,1,1,0,1,0.375,3,0,1,1,1,1,0,1,1,1,1,-1,-1,1,0,1,1,0,0,0,0,1,0.375,6,100,"Yes","",1,"UKRN","a lot of studies that found a significant result have not been successfully replicated ","UKRN01"
1,1,1,1,0,1,1,0,0,0,1,4,"None.",3,"Bsc Psychology",1,1,1,1,1,1,"Year 1",1177,0,0,1,0,0,1,1,1,1,4,1,"Full-time","Male",155,1,2,1,1,-1,0,1,1,2,1,0.875,7,0,1,0,1,1,1,1,1,0,-1,1,1,1,0,1,1,0,1,1,1,1,0.6875,11,100,"Yes","",1,"UKRN","Difficulty in replicating studies to verify findings","UKRN01"
1,1,1,1,0,1,1,0,0,0,1,4,"",4,"Psychology ",1,1,0,1,0,1,"Year 1",318,0,0,1,0,0,1,1,1,1,4,1,"Full-time","Female",156,1,2,1,1,1,-1,-2,-1,1,1,0.25,2,0,1,0,1,2,1,-1,2,0,-1,0,-1,2,0,1,1,1,2,2,1,1,0.75,12,100,"Yes","",1,"UKRN","Difficulties replicating research ","UKRN01"
1,1,0,0,1,1,0,1,1,1,1,5,"",4,"BSc Psychology",1,1,0,1,0,1,"Year 1",382,0,0,0,0,0,0,1,0,1,1,1,"Full-time","Female",157,1,2,1,0,-1,-2,0,2,2,1,0.5,4,0,1,0,1,2,1,2,1,1,0,-2,-2,2,2,1,0,1,-1,-1,1,1,0.5,8,100,"Yes","",1,"UKRN","When there's issues with replicating a study","UKRN01"
1,1,1,1,0,1,1,0,1,1,1,6,"",3,"Psychology",1,1,0,1,1,1,"Year 1",1208,0,0,1,0,0,1,0,0,1,2,1,"Full-time","Female ",158,1,2,1,1,-1,-1,0,0,1,1,0.375,3,1,1,0,1,2,0,0,2,1,1,-1,-1,1,1,2,1,0,1,1,2,1,0.8125,13,100,"No","",1,"UKRN","Hard to replicate ","UKRN01"
1,1,0,0,1,1,1,1,0,1,1,5,"",4,"BSc Psychology",0,1,9999,0,NA,0,"Year 1",1870,0,0,0,1,0,0,0,0,1,1,1,"Full-time","female",159,1,1,1,0,-2,-1,1,1,0,1,0.125,1,0,1,0,1,1,0,1,2,1,1,0,-1,2,0,0,0,0,1,0,1,1,0.5625,9,100,"Yes","",1,"UKRN","","UKRN01"
1,1,0,0,1,0,0,0,1,1,1,3,"",4,"Psychology",1,1,1,1,1,1,"Year 2",344,0,0,1,0,0,0,0,0,1,1,1,"Full-time","female",160,1,-1,1,2,1,0,1,1,0,1,0.625,5,0,1,0,1,1,-1,1,2,1,1,0,-1,1,1,1,0,1,2,1,2,1,0.8125,13,100,"Yes","",1,"UKRN","when studies are repeated exactly but no significant results are found","UKRN01"
1,1,0,0,1,1,1,1,1,1,1,6,"",4,"BSc Psychology",1,1,1,1,0,1,"Year 2",301,1,1,0,0,0,0,0,0,1,2,1,"Full-time","female",161,1,-1,2,1,-1,-1,-1,2,2,1,0.375,3,0,1,0,1,2,-1,2,1,0,0,-1,-2,1,2,1,2,2,2,1,2,1,0.875,14,100,"Yes","",1,"UKRN","Unable to produce consistent results when studies are replicated, especially for papers which have significantly contributed to theories","UKRN01"
1,1,0,0,1,0,0,0,0,1,1,2,"",3,"BSc Psychology",0,1,9999,0,NA,0,"Year 1",477,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female",162,1,1,1,1,1,0,1,1,1,1,0.875,7,0,1,0,1,1,-1,1,1,1,1,0,0,2,1,1,0,0,1,0,0,1,0.5625,9,100,"No","",1,"UKRN","","UKRN01"
1,1,1,1,0,0,1,0,1,0,1,4,"",4,"Psychology BSc",1,1,1,1,0,1,"Year 1",653,0,0,1,1,0,1,0,1,1,4,1,"Full-time","Female",163,1,1,1,-1,-1,-1,1,1,1,1,0.25,2,0,1,0,1,2,0,2,2,-1,1,1,-1,1,0,1,1,1,2,1,2,1,0.9375,15,100,"Yes","",1,"UKRN","When studies are unable to be replicated by other researchers","UKRN01"
0,1,1,1,1,1,1,1,1,1,1,8,"",4,"Psychology (BSc)",1,1,1,1,1,1,"Year 2",921,1,1,0,1,1,1,0,1,1,6,1,"Full-time","Female",164,1,1,-1,0,0,0,0,1,0,1,0.125,1,0,1,0,1,2,-1,2,1,1,1,1,-1,2,1,0,1,1,1,0,0,1,0.75,12,100,"Yes","",1,"UKRN","Is an ongoing crisis in witch they have found  that many scientific studies are impossible to  replicate","UKRN01"
1,1,1,0,0,1,1,0,0,1,1,4,"",4,"Psychology Bsc",1,1,1,1,1,1,"Year 1",598,0,0,0,0,0,1,1,0,1,2,1,"Full-time","Female",165,1,2,2,1,-2,0,1,2,1,1,0.875,7,0,1,0,1,1,-1,-2,2,-2,2,1,0,2,1,2,1,2,0,-1,0,1,0.5,8,100,"Yes","",1,"UKRN","Older research which has served as the basis of well-accepted theories, has been reproduced more recently to find the results were not replicated- there is a worry that people haven't been publishing non-significant results in the past, so hypotheses seem significant and are accepted, which really are not.","UKRN01"
1,1,1,1,0,1,1,0,1,0,1,5,"",3,"Psychology",1,1,9999,0,1,1,"Year 1",1308,0,0,1,0,0,1,0,1,1,3,1,"Full-time","Female",166,1,-2,0,1,0,-2,0,0,0,1,-0.375,-3,0,1,1,1,0,-2,2,2,2,-1,-1,-2,1,0,-2,0,0,1,2,1,1,0.1875,3,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,0,0,0,0,0,1,0,1,2,"",4,"Psychology BSc ",0,1,9999,0,NA,0,"Year 1",698,0,0,1,0,0,0,0,1,1,2,1,"Full-time","Female",167,1,1,1,1,2,-2,0,1,-1,1,0.375,3,0,1,0,1,1,0,2,2,0,2,-1,-2,0,0,1,1,0,1,1,1,1,0.5625,9,100,"Yes","",1,"UKRN","","UKRN01"
0,1,0,0,0,0,0,0,0,1,1,1,"",3,"Bsc Psychology",1,1,1,1,0,1,"Year 1",634,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female",168,1,0,1,0,-1,0,-1,1,1,1,0.125,1,0,1,0,1,2,-2,1,1,1,-1,0,0,1,1,0,1,1,-1,1,1,1,0.4375,7,100,"Yes","",1,"UKRN","The difficulty of researchers to replicate prior studies","UKRN01"
1,1,0,0,1,0,0,0,0,0,1,1,"",4,"Psychology",1,1,9999,0,1,1,"Year 1",439,0,0,1,0,0,0,0,0,1,1,1,"Full-time","Female",169,1,-2,0,0,0,-1,0,0,-1,1,-0.5,-4,0,1,0,1,0,-2,1,2,0,0,-2,0,2,0,-1,0,-1,0,-1,-2,1,-0.25,-4,100,"Yes","",1,"UKRN","","UKRN01"
1,1,0,0,1,0,0,1,0,1,1,3,"",4,"BSc psychology",0,1,9999,0,NA,0,"Year 1",343,1,1,0,1,1,0,1,0,1,5,1,"Full-time","male",170,1,1,1,1,-1,0,1,1,-1,1,0.375,3,0,1,0,1,1,0,1,1,1,-1,-1,-1,1,1,1,0,1,1,0,0,1,0.375,6,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,1,1,0,1,1,1,0,1,6,"",4,"Psychology ",1,1,1,1,0,1,"Year 1",326,0,0,1,1,0,0,0,1,1,3,1,"Full-time","Female",171,1,1,1,1,-1,-1,-1,1,1,1,0.25,2,0,1,0,1,2,1,2,1,0,-1,-1,-1,1,1,1,1,0,1,1,1,1,0.625,10,100,"Yes","",1,"UKRN","When you are unable to replicate findings ","UKRN01"
1,1,1,0,1,0,0,1,1,1,1,5,"",4,"Psychology",1,1,1,1,1,1,"Year 2",300,0,0,1,0,0,0,0,0,1,1,1,"Full-time","female",172,1,2,2,2,0,-1,1,1,1,1,1,8,0,1,0,1,2,2,2,2,1,1,-2,-2,2,2,2,2,2,2,2,2,1,1.375,22,100,"Yes","",1,"UKRN","Past studies are not being replicated successfully and current studies hve not even attempted replication","UKRN01"
1,1,1,1,1,0,0,1,0,1,1,5,"",4,"Psychology",1,1,1,1,1,1,"Year 2",318,0,0,1,0,0,1,0,0,1,2,1,"Full-time","Male",174,1,1,-1,1,-1,-1,1,1,-1,1,0,0,0,1,0,1,2,-1,1,2,0,1,-1,-1,2,0,0,1,1,0,0,1,1,0.5,8,100,"Yes","",1,"UKRN","Many classic past studies have been redone and results have not been consistent.","UKRN01"
1,1,1,0,1,0,0,1,0,1,1,4,"good study, raises important issues in psychology going on today.",3,"Psychology BSc",1,1,1,1,1,1,"Year 1",800,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female",175,1,1,1,-1,-2,-2,1,0,0,1,-0.25,-2,1,1,1,1,2,-2,-2,1,1,-1,-2,-1,1,0,1,0,-1,-1,-1,1,1,-0.25,-4,100,"Yes","",1,"UKRN","studies are difficult to replicate or not being reproduced, so we cannot take the data at face value.","UKRN01"
1,1,0,1,1,0,1,0,0,1,1,4,"",3,"BSc Psychology",1,1,0,1,1,1,"Year 2",347,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female",178,1,2,2,2,-1,-2,0,2,0,1,0.625,5,1,1,1,1,2,0,2,2,0,1,-2,-1,2,2,0,1,0,1,1,2,1,0.8125,13,100,"Yes","",1,"UKRN","Not being able to replicate research","UKRN01"
1,1,0,0,0,0,0,0,0,0,1,0,"",3,"Psychology",1,1,1,1,1,1,"Year 2",556,1,0,1,0,0,1,1,1,1,5,1,"Full-time","Female",179,1,-2,1,-2,0,-1,1,1,0,1,-0.25,-2,1,1,0,1,2,1,2,2,0,1,1,-1,2,1,2,1,2,1,0,1,1,1.125,18,100,"Yes","",1,"UKRN","There have been replications of many studies in which results were orginially found to be significant, but when it was replicated, results were found to be non-significant","UKRN01"
1,1,1,1,1,0,0,1,0,1,1,5,"no",3,"Psychology",0,1,9999,0,NA,0,"Year 1",365,0,0,0,1,1,0,1,0,1,3,1,"Full-time","Female",180,1,2,1,1,-1,-2,0,1,1,1,0.375,3,1,1,0,1,1,-1,2,1,1,-2,0,-1,1,1,1,0,0,2,-1,1,1,0.375,6,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,1,0,1,1,0,1,0,1,5,"",3,"Psychology ",1,1,0,1,1,1,"Year 2",301,0,0,1,0,0,1,0,1,1,3,1,"Full-time","Female",181,1,1,1,1,0,-1,-1,1,1,1,0.375,3,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,1,1,1,-1,1,0,1,1,0.25,4,100,"No","",1,"UKRN","When studies werenâ€™t deemed scientific because they hadnâ€™t been replicated so they were replicated ","UKRN01"
0,1,1,0,1,0,0,1,0,1,1,4,"",4,"BSc Psychology",1,1,1,1,0,1,"Year 1",838,0,0,1,0,0,0,0,1,1,2,1,"Full-time","Female",182,1,-1,0,-2,-2,-2,-1,1,0,1,-0.875,-7,0,1,0,1,1,0,1,1,1,0,-1,-1,1,0,1,0,0,0,0,1,1,0.3125,5,100,"Yes","",1,"UKRN","Due to poor detail in research report it cane make replicating a study hard. This makes it hard when replicating the study to know if the results are different due to the method differences or because the results are inaccurate.","UKRN01"
1,1,0,0,0,1,1,0,0,0,1,2,"",4,"BCs psychology ",1,1,0,1,0,1,"Year 1",487,1,1,1,0,0,1,1,1,1,6,1,"Full-time","female",183,1,2,-1,1,-2,-1,1,-1,-1,1,-0.25,-2,1,1,0,1,2,-1,1,2,1,-1,0,0,0,1,-2,0,-1,1,1,1,1,0.3125,5,100,"Yes","",1,"UKRN","when studies cant be replicated ","UKRN01"
1,1,1,0,1,0,0,0,1,1,1,4,"",4,"Psychology",1,1,1,1,1,1,"Year 2",720,0,0,1,0,0,0,1,0,1,2,1,"Full-time","Female",184,1,1,1,2,0,-1,0,0,1,1,0.5,4,1,1,1,1,2,1,2,2,2,2,0,-2,2,2,1,1,1,2,2,0,1,1.25,20,100,"Yes","",1,"UKRN","replications of pasy studies and not finding the same results","UKRN01"
1,1,0,1,1,0,0,1,0,1,1,4,"",3,"Psychology",1,1,1,1,1,1,"Year 2",264,0,0,1,0,0,1,0,1,1,3,1,"Full-time","female",185,1,1,1,1,-1,-1,1,1,1,1,0.5,4,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,0.8125,13,100,"Yes","",1,"UKRN","Failure to reproduce previous studies/materials","UKRN01"
1,1,0,0,0,1,0,0,0,1,1,2,"",4,"Psychology (BSc)",1,1,0,1,1,1,"Year 1",735,0,0,0,1,0,0,0,0,1,1,1,"Full-time","Male",186,1,2,2,1,0,-2,-1,1,2,1,0.625,5,0,1,0,1,2,-2,1,2,0,-1,-1,-1,1,2,2,1,0,0,-1,1,1,0.375,6,100,"Yes","",1,"UKRN","Involves the issue of trying to replicate results from a certain study again and again","UKRN01"
1,1,1,1,1,1,0,1,1,1,1,7,"",4,"BSc Psychology",1,1,1,1,0,1,"Year 1",531,0,0,1,1,0,1,0,1,1,4,1,"Full-time","female",187,1,1,-1,1,-2,-1,1,1,1,1,0.125,1,0,1,0,1,1,0,2,1,1,-1,0,-1,1,1,1,0,1,1,-1,1,1,0.5,8,100,"Yes","",1,"UKRN","that the results of many scientific studies cannot be reproduced and are likely to be wrong","UKRN01"
1,1,0,0,1,0,0,1,0,0,1,2,"",3,"BSc Psychology",1,1,0,1,0,1,"Year 1",534,0,0,1,1,0,0,0,1,1,3,1,"Full-time","Female",188,1,2,1,2,-1,0,-1,0,0,1,0.375,3,0,1,0,1,2,-2,2,1,1,0,2,0,0,0,2,0,0,2,1,2,1,0.8125,13,100,"No","",1,"UKRN","Difficulty in replicating a study.","UKRN01"
1,1,0,0,1,0,0,1,1,1,1,4,"",4,"Psychology Bsc",0,1,9999,0,NA,0,"Year 1",835,0,0,1,0,0,1,0,0,1,2,1,"Full-time","female",189,1,1,1,-1,-1,-1,-1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,0.3125,5,100,"Yes","",1,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",3,"Psychology",0,1,9999,0,NA,0,"Year 1",444,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female",190,1,1,1,-1,-1,0,0,0,1,1,0.125,1,1,1,0,1,1,0,0,1,0,-1,1,1,1,0,1,1,0,1,1,1,1,0.5625,9,100,"No","",1,"UKRN","","UKRN01"
0,1,1,1,1,1,1,1,1,1,1,8,"No",3,"BSc Psychology",0,1,9999,0,NA,0,"Year 1",347,1,0,0,0,0,0,0,1,1,2,1,"Full-time","Female",191,1,2,2,2,0,0,0,-1,-1,1,0.5,4,0,1,0,1,2,2,2,2,2,-2,2,-2,2,2,2,2,-2,2,-2,2,1,1,16,100,"No","",1,"UKRN","","UKRN01"
1,1,1,1,1,0,0,1,1,1,1,6,"",4,"BSc Psychology",1,1,1,1,1,1,"Year 2",405,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female",192,1,2,1,2,0,-1,0,1,1,1,0.75,6,0,1,0,1,1,1,1,1,1,1,0,-1,2,1,1,0,1,2,0,1,1,0.8125,13,100,"Yes","",1,"UKRN","That lots of studies that have previously been done, when repeated the effect has not been significant or as strong as originally proposed.","UKRN01"
1,1,0,0,1,1,0,0,0,1,1,3,"",4,"Bsc Psychology",0,1,9999,0,NA,0,"Year 1",440,0,0,1,1,0,0,0,0,1,2,1,"Full-time","Female",194,1,2,1,2,-2,-1,-1,2,1,1,0.5,4,0,1,0,1,2,2,1,2,1,-1,-2,-1,2,-1,2,1,1,2,1,2,1,0.875,14,100,"Yes","",1,"UKRN","","UKRN01"
