"ID","Progress","Uni","PTY","Current_Year","Course_Duration","Course_Name","Previous_Training","Gender","UKRN","timepoint","Perception_Replication1","Perception_Replication2","Perception_Materials1","Perception_Materials2","Perception_Education1","Perception_Education2","Perception_Access1","Perception_Access2","Perception_Data1","Perception_Data2","Perception_Power1","Perception_Power2","Perception_Preregistration1","Perception_Preregistration2","Perception_Preprint1","Perception_Preprint2","Knowledge_Replication","Knowledge_Materials","Knowledge_Education","Knowledge_Access","Knowledge_Data","Knowledge_Power","Knowledge_Preregistration","Knowledge_Preprint","Awareness_Replication","Awareness_Materials","Awareness_Education","Awareness_Access","Awareness_Data","Awareness_Power","Awareness_Preregistration","Awareness_Preprint","Experience_Replication","Experience_Materials","Experience_Education","Experience_Access","Experience_Data","Experience_Power","Experience_Preregistration","Experience_Preprint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","crisis_aware","crisis_learnt","crisis_explain","os_explain","os_learnt","applicability","comments"
479,"100","UKRN01","","Year 1","","","","2","UKRN",3,1,1,1,1,1,1,2,2,2,1,1,0,1,-1,0,0,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,NA,1,1,1,0,0,1,0,0,1,0,1,14,0.875,-3,-0.375,NA,3,0,0,NA,0,0,0,""
480,"100","UKRN01","","Year 1","","","","2","UKRN",3,1,1,1,0,0,1,1,1,-1,-1,0,1,1,-1,0,0,0,0,1,-1,0,0,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,5,0.3125,0,0,8,3,0,0,NA,1,1,0,""
481,"100","UKRN01","","Year 2","","","","1","UKRN",3,1,1,0,1,2,2,2,2,1,1,2,1,1,1,1,-1,1,0,0,-1,-1,0,-1,0,1,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,18,1.125,-2,-0.25,NA,1,1,1,0,0,0,1,""
482,"100","UKRN01","","Year 1","","","","3","UKRN",3,1,1,0,1,1,1,1,0,1,1,1,-1,0,-1,1,1,-2,0,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,9,0.5625,-1,-0.125,8,2,0,0,NA,1,0,1,""
483,"100","UKRN01","","Year 1","","","","2","UKRN",3,1,1,1,0,-1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,0,2,-2,-1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0.0625,0,0,8,5,0,0,NA,1,0,0,""
484,"100","UKRN01","","Year 1","","","","2","UKRN",3,2,1,1,1,2,1,2,1,0,0,0,2,1,0,-1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,NA,1,1,0,0,1,0,0,0,0,0,13,0.8125,4,0.5,NA,1,1,1,0,1,0,1,""
485,"100","UKRN01","","Year 1","","","","1","UKRN",3,1,1,1,1,0,-1,2,2,0,0,1,1,1,1,0,-2,2,1,1,0,-2,-2,1,0,1,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,0,9,0.5625,1,0.125,NA,0,1,0,1,0,0,0,""
487,"100","UKRN01","","Year 2","","","","2","UKRN",3,2,1,2,2,2,2,0,0,2,2,2,2,2,2,0,-1,2,2,1,0,-2,1,0,1,NA,NA,NA,1,NA,NA,1,1,0,0,0,1,1,0,1,0,22,1.375,5,0.625,NA,3,1,1,1,0,1,0,""
488,"100","UKRN01","","Year 1","","","","2","UKRN",3,2,-1,0,-1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,4,0.25,2,0.25,8,3,1,0,0,0,0,1,""
489,"100","UKRN01","","Year 2","","","","2","UKRN",3,2,1,1,1,2,1,1,-1,2,1,1,1,2,0,1,-2,1,1,-1,-1,-1,-1,-1,1,1,NA,1,1,NA,1,1,1,0,0,0,0,0,0,0,0,14,0.875,-2,-0.25,NA,0,1,1,1,0,1,1,""
490,"100","UKRN01","","Year 1","","","","2","UKRN",3,1,1,0,1,1,1,1,1,1,1,0,1,1,0,-1,1,1,1,1,-1,-1,0,0,0,NA,NA,1,NA,1,NA,NA,1,0,0,0,0,1,0,0,1,11,0.6875,1,0.125,NA,2,0,0,NA,0,0,0,""
491,"100","UKRN01","","Year 1","","","","2","UKRN",3,1,1,0,0,1,0,2,1,-1,0,-1,-1,0,-1,0,1,1,-1,1,-1,-1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0.1875,0,0,8,0,0,0,NA,0,0,1,""
492,"100","UKRN01","","Year 2","","","","2","UKRN",3,1,1,2,-2,2,0,2,1,2,-1,2,-2,2,-1,-1,-1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,7,0.4375,9,1.125,8,4,1,1,1,0,0,1,""
493,"100","UKRN01","","Year 1","","","","2","UKRN",3,2,2,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,2,2,2,1,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,10,0.625,8,1,8,0,0,0,NA,0,0,1,""
496,"100","UKRN01","","Year 1","","","","1","UKRN",3,2,2,0,-1,-1,1,1,1,1,1,0,1,1,-1,-1,0,1,1,2,-1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7,0.4375,6,0.75,8,0,0,0,NA,1,1,1,""
497,"100","UKRN01","","Year 1","","","","2","UKRN",3,1,1,1,1,-1,1,1,2,1,-2,2,0,1,0,-1,-1,2,1,1,-2,-1,-1,1,0,NA,NA,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,7,0.4375,1,0.125,NA,0,0,0,NA,0,0,0,""
498,"100","UKRN01","","Final Year","","","","2","UKRN",3,2,1,0,1,1,1,-1,1,-1,-1,2,1,1,-1,-1,-2,2,-1,1,-2,-2,-1,1,-1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,4,0.25,-3,-0.375,8,2,1,1,1,1,1,1,""
499,"100","UKRN01","","Year 1","","","","1","UKRN",3,1,1,1,1,0,0,0,0,1,1,1,0,0,1,-1,1,1,0,1,0,1,1,1,1,1,1,1,NA,NA,1,NA,1,0,0,1,0,0,0,0,0,8,0.5,6,0.75,NA,1,0,0,NA,0,0,1,""
500,"100","UKRN01","","Year 2","","","","2","UKRN",3,1,0,1,1,1,1,1,0,1,1,1,1,0,-1,-1,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,0.5,0,0,8,2,0,0,NA,0,1,1,""
501,"100","UKRN01","","Year 2","","","","2","UKRN",3,1,2,1,1,0,2,1,1,1,1,2,2,0,2,-1,-2,2,1,0,-2,-2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,14,0.875,2,0.25,8,2,1,1,0,0,0,0,""
502,"100","UKRN01","","Year 2","","","","2","UKRN",3,2,2,2,2,2,2,2,2,2,2,1,1,2,0,0,0,2,2,2,2,1,1,0,2,1,1,1,1,1,1,NA,1,0,0,1,0,0,0,0,0,24,1.5,12,1.5,NA,1,1,1,1,0,1,1,"None."
503,"100","UKRN01","","Year 2","","","","2","UKRN",3,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,1,1,-1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,29,1.8125,11,1.375,8,0,1,1,1,1,1,1,""
504,"89","UKRN01","","Year 1","","","","2","UKRN",3,2,1,0,2,1,0,1,0,1,1,1,1,1,-1,1,-2,1,1,-1,-1,-1,-1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,10,0.625,1,0.125,8,1,0,0,NA,0,0,0,""
505,"100","UKRN01","","Year 2","","","","2","UKRN",3,1,1,1,0,1,-1,1,2,1,1,1,2,-1,-1,1,1,1,-1,-1,1,1,1,2,2,NA,NA,1,1,NA,NA,NA,1,0,0,0,1,0,0,0,0,11,0.6875,6,0.75,NA,1,0,0,NA,0,0,1,""
506,"100","UKRN01","","Year 2","","","","2","UKRN",3,1,1,1,1,-1,-1,2,1,1,-2,1,1,1,-2,-1,-1,1,0,1,-1,-2,0,1,-1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,3,0.1875,-1,-0.125,8,1,0,0,NA,1,1,1,""
507,"100","UKRN01","","Year 2","","","","2","UKRN",3,1,1,1,1,0,0,1,2,1,1,1,1,0,-1,-1,-1,1,0,1,1,0,1,2,0,1,NA,1,1,NA,NA,1,1,0,0,0,1,0,0,1,0,8,0.5,6,0.75,NA,2,1,0,1,0,1,1,""
508,"100","UKRN01","","Year 1","","","","2","UKRN",3,2,2,1,1,0,0,2,0,0,0,1,1,-1,-1,-1,1,1,-1,2,1,1,1,0,1,NA,NA,1,1,1,1,1,1,0,0,0,1,0,0,0,0,8,0.5,6,0.75,NA,1,0,0,NA,0,0,0,""
509,"100","UKRN01","","Year 2","","","","2","UKRN",3,2,2,2,0,1,1,2,1,2,0,2,2,2,0,-2,-2,2,1,2,-2,-2,2,2,2,1,1,1,1,NA,NA,1,1,0,0,1,1,0,1,0,0,15,0.9375,7,0.875,NA,3,0,0,NA,1,1,1,""
510,"100","UKRN01","","Year 1","","","","1","UKRN",3,2,1,1,1,2,2,1,1,0,2,1,1,1,0,0,0,2,1,2,2,0,1,0,1,1,1,1,1,NA,NA,1,1,0,0,1,0,0,1,1,0,16,1,9,1.125,NA,3,0,0,NA,1,1,0,""
511,"100","UKRN01","","Year 2","","","","2","UKRN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,NA,1,1,1,""
513,"100","UKRN01","","Year 2","","","","1","UKRN",3,1,1,1,2,0,-1,1,1,1,-2,2,2,1,2,0,-1,2,2,1,1,-1,1,2,1,1,NA,1,1,NA,NA,1,NA,0,0,0,0,0,0,1,0,11,0.6875,9,1.125,NA,1,1,1,0,1,1,1,""
514,"100","UKRN01","","Year 1","","","","2","UKRN",3,1,0,0,1,1,1,2,1,1,2,1,1,1,1,-1,-1,1,1,1,1,-1,0,1,0,NA,NA,1,1,NA,NA,1,1,0,0,1,1,0,0,0,0,12,0.75,4,0.5,NA,2,0,0,NA,0,0,1,"no"
516,"69","UKRN01","","Year 2","","","","2","UKRN",3,2,1,2,2,1,0,2,2,2,0,2,0,1,0,-2,-1,2,1,2,1,-2,0,2,0,1,1,1,1,NA,NA,1,1,0,0,1,1,0,0,1,0,14,0.875,6,0.75,NA,3,1,1,1,1,1,1,""
517,"94","UKRN01","","Year 2","","","","2","UKRN",3,2,2,2,2,2,2,2,0,1,2,1,2,0,-1,-1,0,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,18,1.125,7,0.875,8,5,1,0,1,0,0,1,""
518,"100","UKRN01","","Year 2","","","","2","UKRN",3,1,1,0,1,1,1,1,2,1,1,1,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,NA,NA,1,1,0,0,0,1,0,0,0,0,13,0.8125,4,0.5,NA,1,1,0,0,0,1,1,"No"
519,"100","UKRN01","","Final Year","","","","2","UKRN",3,0,1,1,1,1,2,-1,-1,1,-1,2,1,0,1,-1,-1,1,-2,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,6,0.375,-1,-0.125,8,5,0,0,NA,0,0,1,""
520,"100","UKRN01","","Year 1","","","","1","UKRN",3,1,1,0,1,1,0,-1,-1,1,-1,1,-1,1,-1,0,-1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0.0625,1,0.125,8,5,0,0,NA,1,0,1,""
521,"100","UKRN01","","Year 1","","","","2","UKRN",3,2,0,1,1,2,2,2,2,2,1,1,1,0,-1,0,0,0,0,1,-1,1,1,1,1,1,1,1,NA,1,1,1,1,0,0,1,0,1,0,0,1,16,1,4,0.5,NA,3,0,0,NA,0,0,1,""
522,"100","UKRN01","","Year 1","","","","2","UKRN",3,2,1,1,2,1,0,2,-2,-1,-1,1,2,1,0,-1,-1,2,0,-1,-1,-1,-1,2,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,7,0.4375,2,0.25,NA,0,0,0,NA,0,0,1,""
523,"100","UKRN01","","Year 2","","","","2","UKRN",3,1,1,1,0,1,0,2,2,1,1,1,2,0,0,0,-1,1,0,2,-1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,12,0.75,5,0.625,8,2,1,1,1,0,1,1,""
524,"100","UKRN01","","Year 2","","","","2","UKRN",3,1,1,1,0,1,1,1,0,1,0,1,1,0,1,-1,-1,1,1,0,-1,-1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,8,0.5,2,0.25,8,3,0,0,NA,0,1,0,""
525,"100","UKRN01","","Year 2","","","","1","UKRN",3,2,1,1,2,2,2,1,0,2,1,0,2,0,0,-2,-2,1,2,1,2,-2,-1,1,2,1,1,1,1,NA,NA,1,1,0,0,0,0,0,0,0,0,12,0.75,6,0.75,NA,0,1,1,1,1,1,1,""
526,"100","UKRN01","","Year 2","","","","2","UKRN",3,0,1,1,-1,-1,0,-1,0,0,-2,1,1,1,0,0,-1,-2,-1,-1,-1,-1,-1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,-1,-0.0625,-6,-0.75,8,2,1,1,1,1,1,1,""
527,"100","UKRN01","","Year 2","","","","2","UKRN",3,2,2,2,2,2,2,2,2,2,0,2,2,2,-2,2,0,-2,1,-2,1,-1,0,0,0,NA,NA,1,1,NA,NA,1,1,0,0,0,1,0,0,1,1,24,1.5,-3,-0.375,NA,3,0,0,NA,0,0,0,"no"
528,"100","UKRN01","","Year 1","","","","2","UKRN",3,2,1,0,2,0,0,2,1,1,1,2,1,0,-2,1,1,2,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,13,0.8125,6,0.75,8,2,0,0,NA,1,1,1,""
529,"75","UKRN01","","Year 2","","","","2","UKRN",3,-1,2,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,-1,1,1,2,-1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,-1,-0.0625,3,0.375,8,3,1,1,0,0,0,1,""
530,"100","UKRN01","","Year 2","","","","2","UKRN",3,2,2,2,1,0,2,1,-1,1,1,2,-1,1,1,1,0,2,2,1,2,1,-1,0,0,NA,NA,NA,1,NA,NA,1,1,0,0,0,1,0,0,0,1,15,0.9375,7,0.875,NA,2,1,1,1,0,0,0,""
531,"100","UKRN01","","Year 2","","","","2","UKRN",3,1,1,1,1,-2,-1,1,1,1,1,1,2,1,-2,-1,-1,2,1,1,1,-2,1,1,-1,1,1,1,1,NA,1,1,1,0,0,1,1,0,0,1,0,5,0.3125,4,0.5,NA,3,1,0,0,0,1,1,""
532,"100","UKRN01","","Year 2","","","","2","UKRN",3,2,1,0,1,1,1,1,1,2,1,1,0,0,-1,0,-1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,10,0.625,3,0.375,8,4,1,1,0,0,0,1,""
533,"89","UKRN01","","Year 1","","","","2","UKRN",3,1,1,0,1,1,0,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,9,0.5625,2,0.25,8,1,0,0,NA,0,0,0,""
535,"100","UKRN01","","Final Year","","","","2","UKRN",3,1,0,2,2,1,0,1,1,0,0,1,2,1,2,0,0,2,2,2,1,0,1,2,1,1,1,1,1,1,NA,1,1,0,0,0,1,0,0,1,0,14,0.875,11,1.375,NA,2,1,1,0,1,1,1,""
537,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,2,2,1,2,0,1,0,-2,-2,1,2,2,2,-2,-2,2,-1,1,-2,2,0,2,0,1,1,1,1,NA,1,1,1,1,0,1,1,0,1,0,1,9,0.5625,4,0.5,NA,5,1,1,1,1,1,1,""
538,"100","UKRN08","","Year 1","","","","2","UKRN",3,1,0,0,0,1,1,0,-1,1,-1,1,0,0,0,0,0,1,-1,1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0.1875,-1,-0.125,8,0,0,0,NA,0,0,0,""
539,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,0,-1,2,1,2,1,-1,2,1,2,1,1,1,1,NA,1,NA,1,0,0,0,1,0,0,0,1,25,1.5625,10,1.25,NA,2,1,1,1,1,1,1,""
540,"100","UKRN08","","Year 2","","","","2","UKRN",3,1,2,0,2,1,2,2,1,2,2,2,2,1,2,-1,-1,1,1,1,-1,-1,-1,1,1,1,NA,1,1,NA,1,1,1,0,0,1,0,1,1,0,1,20,1.25,2,0.25,NA,4,1,1,1,1,0,1,""
541,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,1,2,1,1,1,2,2,1,2,2,2,2,0,-1,-2,2,1,1,1,-1,2,1,1,1,1,1,1,NA,1,1,1,1,0,0,0,1,0,0,1,18,1.125,8,1,NA,3,1,1,1,0,1,1,""
542,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,2,2,2,0,0,1,1,2,2,2,2,1,2,0,-2,2,2,2,2,-2,1,2,2,1,NA,1,1,NA,NA,1,1,1,0,0,0,0,0,0,0,19,1.1875,11,1.375,NA,1,1,1,0,1,1,1,""
543,"100","UKRN08","","Year 2","","","","2","UKRN",3,1,2,-2,-1,0,1,1,-1,1,1,1,2,1,0,0,-1,-1,-1,1,-1,-1,-2,-1,-2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,6,0.375,-8,-1,8,2,1,1,1,0,0,1,""
544,"89","UKRN08","","Year 1","","","","2","UKRN",3,1,1,1,0,1,0,1,0,0,0,1,0,1,-1,0,0,1,0,0,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,6,0.375,2,0.25,8,5,1,1,0,0,1,0,""
545,"100","UKRN08","","Year 2","","","","2","UKRN",3,1,2,0,1,1,1,1,0,1,1,1,1,1,1,0,-1,1,0,0,1,-1,-1,1,0,1,NA,NA,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,12,0.75,1,0.125,NA,0,1,1,0,0,0,0,""
546,"100","UKRN08","","Year 2","","","","2","UKRN",3,2,2,1,1,1,1,1,0,1,2,1,1,1,-2,0,-1,2,0,1,-1,-1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,12,0.75,2,0.25,8,2,1,1,1,0,1,1,""
547,"97","UKRN08","","Year 2","","","","2","UKRN",3,-1,2,1,2,0,1,2,0,1,2,1,1,1,1,-1,-2,2,1,1,-1,-1,0,2,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,11,0.6875,3,0.375,NA,0,0,0,NA,0,0,1,""
548,"100","UKRN08","","Year 2","","","","1","UKRN",3,2,2,2,-2,1,0,2,0,1,0,1,0,1,-1,2,-1,1,2,2,2,-1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,10,0.625,10,1.25,8,5,1,1,1,0,0,1,""
549,"89","UKRN08","","Year 2","","","","1","UKRN",3,2,2,1,2,2,0,2,2,2,0,2,2,1,-1,0,-1,1,1,2,2,-1,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,18,1.125,6,0.75,8,2,1,1,1,0,0,1,""
550,"100","UKRN08","","Year 2","","","","2","UKRN",3,1,1,-1,-1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-1,0,1,2,0,-1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,3,0.1875,2,0.25,8,4,0,0,NA,0,0,1,"no"
551,"100","UKRN08","","Year 2","","","","2","UKRN",3,1,1,1,0,1,1,1,-1,1,1,1,2,-1,0,-1,-1,1,-1,1,1,-2,-2,1,-1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,7,0.4375,-2,-0.25,8,2,1,1,0,0,1,1,""
552,"100","UKRN08","","Year 2","","","","2","UKRN",3,2,2,1,-1,0,0,2,2,2,0,0,0,1,0,-1,-1,2,1,0,-1,-2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,9,0.5625,0,0,8,6,0,0,NA,0,0,0,""
553,"100","UKRN08","","Year 1","","","","1","UKRN",3,2,1,1,2,0,0,1,1,1,1,2,2,0,-1,-2,-2,0,1,1,-1,-1,-1,1,0,1,NA,1,1,NA,1,1,1,0,0,1,0,0,0,0,1,9,0.5625,0,0,NA,2,1,1,0,1,1,1,""
554,"100","UKRN08","","Year 2","","","","1","UKRN",3,1,1,0,-1,-1,1,1,0,0,0,1,2,0,-1,-1,0,1,1,0,0,-1,1,1,1,NA,NA,1,NA,NA,1,NA,1,0,0,1,0,0,0,0,1,3,0.1875,4,0.5,NA,2,0,0,NA,0,0,1,""
555,"100","UKRN08","","Year 1","","","","2","UKRN",3,1,2,1,1,1,0,1,1,2,1,0,2,1,1,-1,0,1,1,1,1,-1,1,1,0,1,1,1,1,NA,NA,NA,1,1,1,0,1,0,0,0,1,14,0.875,5,0.625,NA,4,1,1,1,1,1,1,""
556,"100","UKRN08","","Year 1","","","","2","UKRN",3,1,0,0,-1,1,0,1,-1,1,0,0,2,1,0,0,-1,1,-1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,4,0.25,1,0.125,8,1,0,0,NA,0,0,0,""
557,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,1,1,1,1,1,1,-1,0,0,2,2,1,1,1,-1,1,0,1,-1,1,1,2,1,1,1,NA,1,1,1,1,1,0,0,0,1,0,0,0,1,13,0.8125,6,0.75,NA,2,1,1,0,1,1,1,""
558,"100","UKRN08","","Year 1","","","","2","UKRN",3,1,2,1,0,2,1,2,-1,0,0,-1,1,1,-1,0,0,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,0.5,-2,-0.25,8,0,1,1,1,1,1,1,"no "
559,"100","UKRN08","","Year 2","","","","2","UKRN",3,2,2,2,1,2,2,2,1,2,1,0,0,1,-1,2,1,-2,1,-2,1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20,1.25,-2,-0.25,8,4,1,1,1,1,1,1,""
560,"100","UKRN08","","Year 1","","","","2","UKRN",3,1,1,1,1,1,1,2,0,2,1,1,2,-1,-2,0,-1,1,0,1,-2,1,1,1,1,1,NA,1,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,10,0.625,4,0.5,NA,0,0,0,NA,0,0,1,""
561,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,1,1,2,-1,-1,0,-1,1,2,0,1,2,2,-1,-2,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,8,0.5,-2,-0.25,8,4,1,1,1,1,1,1,""
562,"100","UKRN08","","Year 1","","","","2","UKRN",3,1,0,0,1,1,0,1,0,1,1,0,1,1,1,-2,-2,2,1,2,2,-2,-1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,5,0.3125,5,0.625,8,4,1,1,1,1,1,0,""
563,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,2,1,2,1,1,1,1,1,-1,0,1,1,-1,1,0,0,1,2,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,0.8125,6,0.75,8,2,1,1,1,0,1,1,""
564,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,1,1,2,2,2,1,1,1,2,2,2,1,0,0,-1,2,2,2,1,-1,-1,1,2,1,NA,1,1,NA,1,NA,1,1,0,1,1,0,1,0,1,19,1.1875,8,1,NA,5,1,1,0,0,0,1,"N/A"
565,"100","UKRN08","","Year 2","","","","2","UKRN",3,1,0,1,1,1,0,1,1,0,-1,0,0,1,0,0,0,2,2,1,-1,-1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,6,0.375,4,0.5,8,5,1,1,0,1,1,1,""
566,"100","UKRN08","","Year 1","","","","1","UKRN",3,2,2,1,1,2,2,2,0,1,0,1,2,2,-2,-1,2,0,1,-2,1,0,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,17,1.0625,4,0.5,8,3,1,1,1,0,0,1,""
567,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,2,0,-2,2,-2,2,0,1,-2,0,1,-1,-1,0,-1,0,-1,1,-2,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0.0625,-3,-0.375,8,5,1,1,0,0,0,1,""
568,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,2,1,1,1,2,2,1,2,2,2,1,2,0,2,2,2,1,-1,-1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,25,1.5625,5,0.625,8,4,1,1,0,1,1,1,""
569,"100","UKRN08","","Year 1","","","","2","UKRN",3,1,1,1,1,1,0,0,0,0,1,1,2,1,1,0,-1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,10,0.625,0,0,8,0,1,1,1,0,0,1,""
570,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,-1,1,0,2,0,2,1,1,2,1,-1,1,-2,1,1,-1,1,2,-1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,11,0.6875,3,0.375,8,4,1,1,0,0,0,1,""
571,"100","UKRN08","","Year 2","","","","2","UKRN",3,1,2,1,1,-1,-1,1,1,1,-1,2,2,2,-1,-2,-2,1,-1,2,-2,-2,-1,2,-1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,6,0.375,-2,-0.25,8,4,1,1,1,1,1,1,""
572,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,2,1,1,1,2,1,1,2,2,1,2,2,2,-1,-1,2,1,1,1,-1,0,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,0,1,0,1,20,1.25,6,0.75,NA,6,1,1,1,1,1,1,""
573,"100","UKRN08","","Final Year","","","","2","UKRN",3,1,1,0,0,2,0,2,-1,2,1,0,1,0,1,0,-1,2,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,9,0.5625,7,0.875,8,3,1,1,1,1,1,1,""
574,"100","UKRN08","","Year 1","","","","2","UKRN",3,1,1,1,1,2,-1,2,1,1,2,1,1,1,0,0,0,1,1,2,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,14,0.875,6,0.75,8,4,1,1,0,1,1,1,""
575,"100","UKRN08","","Year 1","","","","2","UKRN",3,2,2,2,2,1,1,2,1,2,2,0,1,1,0,-1,-1,2,2,2,0,-1,-1,0,1,1,1,1,1,1,1,NA,1,1,1,1,1,0,1,0,0,17,1.0625,5,0.625,NA,5,1,1,0,1,1,1,""
576,"100","UKRN08","","Year 1","","","","2","UKRN",3,1,1,1,1,1,1,2,2,2,1,1,2,1,1,0,0,1,0,1,1,-1,1,2,-1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,18,1.125,4,0.5,8,4,1,1,0,0,1,1,""
577,"100","UKRN08","","Year 1","","","","2","UKRN",3,-2,2,1,1,2,1,1,-1,1,2,1,2,0,1,0,-1,2,2,2,2,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,11,0.6875,10,1.25,8,3,1,1,0,0,0,1,""
